"label","col 1","col 2","col 3","col 4","col 5","col 6","row_type","anbr","indentme","roworder","newrows"
"CHEST DISCOMFORT","0","1 (1.4%)","1 (0.8%)","0","0.0 (0.0, 0.0)","1.4 (-1.3, 4.0)","VALUE",3,1,15,0
"CHEST PAIN","1 (1.9%)","0","1 (0.8%)","0","1.9 (-1.8, 5.5)","0.0 (0.0, 0.0)","VALUE",3,1,16,0
"CHILLS","1 (1.9%)","0","1 (0.8%)","0","1.9 (-1.8, 5.5)","0.0 (0.0, 0.0)","VALUE",3,1,17,0
"FEELING ABNORMAL","1 (1.9%)","0","1 (0.8%)","0","1.9 (-1.8, 5.5)","0.0 (0.0, 0.0)","VALUE",3,1,18,0
"PYREXIA","0","1 (1.4%)","1 (0.8%)","0","0.0 (0.0, 0.0)","1.4 (-1.3, 4.0)","VALUE",3,1,19,0
"SUDDEN DEATH","0","1 (1.4%)","1 (0.8%)","0","0.0 (0.0, 0.0)","1.4 (-1.3, 4.0)","VALUE",3,1,20,0
"ULCER","0","1 (1.4%)","1 (0.8%)","0","0.0 (0.0, 0.0)","1.4 (-1.3, 4.0)","VALUE",3,1,21,0
"ASTHENIA","0","0","0","1 (1.7%)","-1.7 (-5.0, 1.6)","-1.7 (-5.0, 1.6)","VALUE",3,1,22,0
"Skin and subcutaneous tissue disorders","27 (50.9%)","21 (28.8%)","48 (38.1%)","13 (22.0%)","28.9 (11.8, 46.0)","6.7 (-8.1, 21.6)","VALUE",4,0,22,1
"PRURITUS","12 (22.6%)","10 (13.7%)","22 (17.5%)","3 (5.1%)","17.6 (5.0, 30.1)","8.6 (-1.1, 18.3)","VALUE",4,1,23,0
"ERYTHEMA","9 (17.0%)","6 (8.2%)","15 (11.9%)","4 (6.8%)","10.2 (-1.8, 22.2)","1.4 (-7.6, 10.4)","VALUE",4,1,24,0
"HYPERHIDROSIS","5 (9.4%)","4 (5.5%)","9 (7.1%)","2 (3.4%)","6.0 (-3.1, 15.2)","2.1 (-4.9, 9.1)","VALUE",4,1,25,0
"RASH","2 (3.8%)","4 (5.5%)","6 (4.8%)","4 (6.8%)","-3.0 (-11.2, 5.2)","-1.3 (-9.6, 7.0)","VALUE",4,1,26,0
"SKIN IRRITATION","3 (5.7%)","3 (4.1%)","6 (4.8%)","3 (5.1%)","0.6 (-7.8, 8.9)","-1.0 (-8.2, 6.2)","VALUE",4,1,27,0
"RASH PRURITIC","2 (3.8%)","1 (1.4%)","3 (2.4%)","0","3.8 (-1.4, 8.9)","1.4 (-1.3, 4.0)","VALUE",4,1,28,0
"URTICARIA","1 (1.9%)","1 (1.4%)","2 (1.6%)","0","1.9 (-1.8, 5.5)","1.4 (-1.3, 4.0)","VALUE",4,1,29,0
"BLISTER","0","1 (1.4%)","1 (0.8%)","0","0.0 (0.0, 0.0)","1.4 (-1.3, 4.0)","VALUE",4,1,30,0
"PRURITUS GENERALISED","1 (1.9%)","0","1 (0.8%)","0","1.9 (-1.8, 5.5)","0.0 (0.0, 0.0)","VALUE",4,1,31,0
"RASH MACULO-PAPULAR","1 (1.9%)","0","1 (0.8%)","0","1.9 (-1.8, 5.5)","0.0 (0.0, 0.0)","VALUE",4,1,32,0
"DRUG ERUPTION","0","0","0","1 (1.7%)","-1.7 (-5.0, 1.6)","-1.7 (-5.0, 1.6)","VALUE",4,1,33,0
"SKIN ULCER","0","0","0","1 (1.7%)","-1.7 (-5.0, 1.6)","-1.7 (-5.0, 1.6)","VALUE",4,1,34,0
"Nervous system disorders","11 (20.8%)","10 (13.7%)","21 (16.7%)","3 (5.1%)","15.7 (3.4, 27.9)","8.6 (-1.1, 18.3)","VALUE",5,0,34,1
"DIZZINESS","4 (7.5%)","3 (4.1%)","7 (5.6%)","0","7.5 (0.4, 14.7)","4.1 (-0.4, 8.7)","VALUE",5,1,35,0
"HEADACHE","2 (3.8%)","3 (4.1%)","5 (4.0%)","1 (1.7%)","2.1 (-4.0, 8.2)","2.4 (-3.2, 8.0)","VALUE",5,1,36,0
"SOMNOLENCE","0","2 (2.7%)","2 (1.6%)","1 (1.7%)","-1.7 (-5.0, 1.6)","1.0 (-3.9, 6.0)","VALUE",5,1,37,0
"TRANSIENT ISCHAEMIC ATTACK","0","2 (2.7%)","2 (1.6%)","0","0.0 (0.0, 0.0)","2.7 (-1.0, 6.5)","VALUE",5,1,38,0
"BURNING SENSATION","1 (1.9%)","0","1 (0.8%)","0","1.9 (-1.8, 5.5)","0.0 (0.0, 0.0)","VALUE",5,1,39,0
"COGNITIVE DISORDER","1 (1.9%)","0","1 (0.8%)","0","1.9 (-1.8, 5.5)","0.0 (0.0, 0.0)","VALUE",5,1,40,0
"COORDINATION ABNORMAL","0","1 (1.4%)","1 (0.8%)","0","0.0 (0.0, 0.0)","1.4 (-1.3, 4.0)","VALUE",5,1,41,0
"HEMIANOPIA HOMONYMOUS","0","1 (1.4%)","1 (0.8%)","0","0.0 (0.0, 0.0)","1.4 (-1.3, 4.0)","VALUE",5,1,42,0
"LETHARGY","0","1 (1.4%)","1 (0.8%)","0","0.0 (0.0, 0.0)","1.4 (-1.3, 4.0)","VALUE",5,1,43,0
"PAROSMIA","1 (1.9%)","0","1 (0.8%)","0","1.9 (-1.8, 5.5)","0.0 (0.0, 0.0)","VALUE",5,1,44,0
"PARTIAL SEIZURES WITH SECONDARY GENERALISATION","1 (1.9%)","0","1 (0.8%)","0","1.9 (-1.8, 5.5)","0.0 (0.0, 0.0)","VALUE",5,1,45,0
"STUPOR","0","1 (1.4%)","1 (0.8%)","0","0.0 (0.0, 0.0)","1.4 (-1.3, 4.0)","VALUE",5,1,46,0
"SYNCOPE","1 (1.9%)","0","1 (0.8%)","0","1.9 (-1.8, 5.5)","0.0 (0.0, 0.0)","VALUE",5,1,47,0
"PARKINSON'S DISEASE","0","0","0","1 (1.7%)","-1.7 (-5.0, 1.6)","-1.7 (-5.0, 1.6)","VALUE",5,1,48,0
"Gastrointestinal disorders","10 (18.9%)","5 (6.8%)","15 (11.9%)","4 (6.8%)","12.1 (-0.2, 24.4)","0.1 (-8.6, 8.7)","VALUE",6,0,48,1
"DIARRHOEA","2 (3.8%)","2 (2.7%)","4 (3.2%)","1 (1.7%)","2.1 (-4.0, 8.2)","1.0 (-3.9, 6.0)","VALUE",6,1,49,0
"SALIVARY HYPERSECRETION","3 (5.7%)","0","3 (2.4%)","0","5.7 (-0.6, 11.9)","0.0 (0.0, 0.0)","VALUE",6,1,50,0
"VOMITING","3 (5.7%)","0","3 (2.4%)","0","5.7 (-0.6, 11.9)","0.0 (0.0, 0.0)","VALUE",6,1,51,0
"NAUSEA","2 (3.8%)","0","2 (1.6%)","0","3.8 (-1.4, 8.9)","0.0 (0.0, 0.0)","VALUE",6,1,52,0
"ABDOMINAL DISCOMFORT","1 (1.9%)","0","1 (0.8%)","0","1.9 (-1.8, 5.5)","0.0 (0.0, 0.0)","VALUE",6,1,53,0
"ABDOMINAL PAIN","0","1 (1.4%)","1 (0.8%)","1 (1.7%)","-1.7 (-5.0, 1.6)","-0.3 (-4.6, 3.9)","VALUE",6,1,54,0
"DYSPEPSIA","0","1 (1.4%)","1 (0.8%)","1 (1.7%)","-1.7 (-5.0, 1.6)","-0.3 (-4.6, 3.9)","VALUE",6,1,55,0
"RECTAL HAEMORRHAGE","0","1 (1.4%)","1 (0.8%)","0","0.0 (0.0, 0.0)","1.4 (-1.3, 4.0)","VALUE",6,1,56,0
"STOMACH DISCOMFORT","1 (1.9%)","0","1 (0.8%)","0","1.9 (-1.8, 5.5)","0.0 (0.0, 0.0)","VALUE",6,1,57,0
"CONSTIPATION","0","0","0","1 (1.7%)","-1.7 (-5.0, 1.6)","-1.7 (-5.0, 1.6)","VALUE",6,1,58,0
"GASTROOESOPHAGEAL REFLUX DISEASE","0","0","0","1 (1.7%)","-1.7 (-5.0, 1.6)","-1.7 (-5.0, 1.6)","VALUE",6,1,59,0
"GLOSSITIS","0","0","0","1 (1.7%)","-1.7 (-5.0, 1.6)","-1.7 (-5.0, 1.6)","VALUE",6,1,60,0
"Cardiac disorders","6 (11.3%)","7 (9.6%)","13 (10.3%)","5 (8.5%)","2.8 (-8.3, 13.9)","1.1 (-8.7, 10.9)","VALUE",7,0,60,1
"SINUS BRADYCARDIA","3 (5.7%)","2 (2.7%)","5 (4.0%)","0","5.7 (-0.6, 11.9)","2.7 (-1.0, 6.5)","VALUE",7,1,61,0
"MYOCARDIAL INFARCTION","2 (3.8%)","1 (1.4%)","3 (2.4%)","2 (3.4%)","0.4 (-6.5, 7.3)","-2.0 (-7.4, 3.3)","VALUE",7,1,62,0
"ATRIAL FLUTTER","1 (1.9%)","1 (1.4%)","2 (1.6%)","0","1.9 (-1.8, 5.5)","1.4 (-1.3, 4.0)","VALUE",7,1,63,0
"VENTRICULAR EXTRASYSTOLES","0","2 (2.7%)","2 (1.6%)","0","0.0 (0.0, 0.0)","2.7 (-1.0, 6.5)","VALUE",7,1,64,0
"BUNDLE BRANCH BLOCK RIGHT","0","1 (1.4%)","1 (0.8%)","1 (1.7%)","-1.7 (-5.0, 1.6)","-0.3 (-4.6, 3.9)","VALUE",7,1,65,0
"WOLFF-PARKINSON-WHITE SYNDROME","0","1 (1.4%)","1 (0.8%)","0","0.0 (0.0, 0.0)","1.4 (-1.3, 4.0)","VALUE",7,1,66,0
"ATRIOVENTRICULAR BLOCK SECOND DEGREE","0","0","0","1 (1.7%)","-1.7 (-5.0, 1.6)","-1.7 (-5.0, 1.6)","VALUE",7,1,67,0
"SINUS ARRHYTHMIA","0","0","0","1 (1.7%)","-1.7 (-5.0, 1.6)","-1.7 (-5.0, 1.6)","VALUE",7,1,68,0
"SUPRAVENTRICULAR EXTRASYSTOLES","0","0","0","1 (1.7%)","-1.7 (-5.0, 1.6)","-1.7 (-5.0, 1.6)","VALUE",7,1,69,0
"TACHYCARDIA","0","0","0","1 (1.7%)","-1.7 (-5.0, 1.6)","-1.7 (-5.0, 1.6)","VALUE",7,1,70,0
"Infections and infestations","5 (9.4%)","5 (6.8%)","10 (7.9%)","10 (16.9%)","-7.5 (-19.9, 4.9)","-10.1 (-21.3, 1.1)","VALUE",8,0,70,1
"NASOPHARYNGITIS","2 (3.8%)","3 (4.1%)","5 (4.0%)","2 (3.4%)","0.4 (-6.5, 7.3)","0.7 (-5.8, 7.2)","VALUE",8,1,71,0
"CELLULITIS","0","1 (1.4%)","1 (0.8%)","0","0.0 (0.0, 0.0)","1.4 (-1.3, 4.0)","VALUE",8,1,72,0
"HORDEOLUM","1 (1.9%)","0","1 (0.8%)","0","1.9 (-1.8, 5.5)","0.0 (0.0, 0.0)","VALUE",8,1,73,0
"INFLUENZA","1 (1.9%)","0","1 (0.8%)","1 (1.7%)","0.2 (-4.7, 5.1)","-1.7 (-5.0, 1.6)","VALUE",8,1,74,0
"PNEUMONIA","0","1 (1.4%)","1 (0.8%)","0","0.0 (0.0, 0.0)","1.4 (-1.3, 4.0)","VALUE",8,1,75,0
"RHINITIS","1 (1.9%)","0","1 (0.8%)","0","1.9 (-1.8, 5.5)","0.0 (0.0, 0.0)","VALUE",8,1,76,0
"UPPER RESPIRATORY TRACT INFECTION","1 (1.9%)","0","1 (0.8%)","3 (5.1%)","-3.2 (-9.9, 3.5)","-5.1 (-10.7, 0.5)","VALUE",8,1,77,0
"BRONCHITIS","0","0","0","1 (1.7%)","-1.7 (-5.0, 1.6)","-1.7 (-5.0, 1.6)","VALUE",8,1,78,0
"CERVICITIS","0","0","0","1 (1.7%)","-1.7 (-5.0, 1.6)","-1.7 (-5.0, 1.6)","VALUE",8,1,79,0
"LOCALISED INFECTION","0","0","0","1 (1.7%)","-1.7 (-5.0, 1.6)","-1.7 (-5.0, 1.6)","VALUE",8,1,80,0
"URINARY TRACT INFECTION","0","0","0","1 (1.7%)","-1.7 (-5.0, 1.6)","-1.7 (-5.0, 1.6)","VALUE",8,1,81,0
"VAGINAL MYCOSIS","0","0","0","1 (1.7%)","-1.7 (-5.0, 1.6)","-1.7 (-5.0, 1.6)","VALUE",8,1,82,0
"Respiratory, thoracic and mediastinal disorders","6 (11.3%)","3 (4.1%)","9 (7.1%)","1 (1.7%)","9.6 (0.5, 18.8)","2.4 (-3.2, 8.0)","VALUE",9,0,82,1
"COUGH","2 (3.8%)","1 (1.4%)","3 (2.4%)","0","3.8 (-1.4, 8.9)","1.4 (-1.3, 4.0)","VALUE",9,1,83,0
"RHINORRHOEA","1 (1.9%)","1 (1.4%)","2 (1.6%)","0","1.9 (-1.8, 5.5)","1.4 (-1.3, 4.0)","VALUE",9,1,84,0
"ALLERGIC GRANULOMATOUS ANGIITIS","1 (1.9%)","0","1 (0.8%)","0","1.9 (-1.8, 5.5)","0.0 (0.0, 0.0)","VALUE",9,1,85,0
"DYSPHONIA","0","1 (1.4%)","1 (0.8%)","0","0.0 (0.0, 0.0)","1.4 (-1.3, 4.0)","VALUE",9,1,86,0
"EPISTAXIS","1 (1.9%)","0","1 (0.8%)","0","1.9 (-1.8, 5.5)","0.0 (0.0, 0.0)","VALUE",9,1,87,0
"NASAL CONGESTION","1 (1.9%)","0","1 (0.8%)","0","1.9 (-1.8, 5.5)","0.0 (0.0, 0.0)","VALUE",9,1,88,0
"PRODUCTIVE COUGH","1 (1.9%)","0","1 (0.8%)","0","1.9 (-1.8, 5.5)","0.0 (0.0, 0.0)","VALUE",9,1,89,0
"POSTNASAL DRIP","0","0","0","1 (1.7%)","-1.7 (-5.0, 1.6)","-1.7 (-5.0, 1.6)","VALUE",9,1,90,0
"Injury, poisoning and procedural complications","1 (1.9%)","5 (6.8%)","6 (4.8%)","1 (1.7%)","0.2 (-4.7, 5.1)","5.2 (-1.5, 11.8)","VALUE",10,0,90,1
"FALL","1 (1.9%)","2 (2.7%)","3 (2.4%)","0","1.9 (-1.8, 5.5)","2.7 (-1.0, 6.5)","VALUE",10,1,91,0
"SKIN LACERATION","0","2 (2.7%)","2 (1.6%)","0","0.0 (0.0, 0.0)","2.7 (-1.0, 6.5)","VALUE",10,1,92,0
"CONTUSION","0","1 (1.4%)","1 (0.8%)","0","0.0 (0.0, 0.0)","1.4 (-1.3, 4.0)","VALUE",10,1,93,0
"EXCORIATION","0","1 (1.4%)","1 (0.8%)","0","0.0 (0.0, 0.0)","1.4 (-1.3, 4.0)","VALUE",10,1,94,0
"FACIAL BONES FRACTURE","1 (1.9%)","0","1 (0.8%)","0","1.9 (-1.8, 5.5)","0.0 (0.0, 0.0)","VALUE",10,1,95,0
"WOUND","0","1 (1.4%)","1 (0.8%)","0","0.0 (0.0, 0.0)","1.4 (-1.3, 4.0)","VALUE",10,1,96,0
"HIP FRACTURE","0","0","0","1 (1.7%)","-1.7 (-5.0, 1.6)","-1.7 (-5.0, 1.6)","VALUE",10,1,97,0
"Investigations","2 (3.8%)","4 (5.5%)","6 (4.8%)","7 (11.9%)","-8.1 (-17.8, 1.6)","-6.4 (-16.1, 3.4)","VALUE",11,0,97,1
"BLOOD CHOLESTEROL INCREASED","1 (1.9%)","0","1 (0.8%)","0","1.9 (-1.8, 5.5)","0.0 (0.0, 0.0)","VALUE",11,1,98,0
"BLOOD GLUCOSE INCREASED","1 (1.9%)","0","1 (0.8%)","0","1.9 (-1.8, 5.5)","0.0 (0.0, 0.0)","VALUE",11,1,99,0
"BODY TEMPERATURE INCREASED","0","1 (1.4%)","1 (0.8%)","0","0.0 (0.0, 0.0)","1.4 (-1.3, 4.0)","VALUE",11,1,100,0
"ELECTROCARDIOGRAM ST SEGMENT DEPRESSION","0","1 (1.4%)","1 (0.8%)","3 (5.1%)","-5.1 (-10.7, 0.5)","-3.7 (-9.9, 2.5)","VALUE",11,1,101,0
"ELECTROCARDIOGRAM T WAVE AMPLITUDE DECREASED","0","1 (1.4%)","1 (0.8%)","1 (1.7%)","-1.7 (-5.0, 1.6)","-0.3 (-4.6, 3.9)","VALUE",11,1,102,0
"WEIGHT DECREASED","0","1 (1.4%)","1 (0.8%)","0","0.0 (0.0, 0.0)","1.4 (-1.3, 4.0)","VALUE",11,1,103,0
"BLOOD ALKALINE PHOSPHATASE INCREASED","0","0","0","1 (1.7%)","-1.7 (-5.0, 1.6)","-1.7 (-5.0, 1.6)","VALUE",11,1,104,0
"BLOOD CREATINE PHOSPHOKINASE INCREASED","0","0","0","1 (1.7%)","-1.7 (-5.0, 1.6)","-1.7 (-5.0, 1.6)","VALUE",11,1,105,0
"BLOOD URINE PRESENT","0","0","0","1 (1.7%)","-1.7 (-5.0, 1.6)","-1.7 (-5.0, 1.6)","VALUE",11,1,106,0
"ELECTROCARDIOGRAM T WAVE INVERSION","0","0","0","1 (1.7%)","-1.7 (-5.0, 1.6)","-1.7 (-5.0, 1.6)","VALUE",11,1,107,0
"Musculoskeletal and connective tissue disorders","3 (5.7%)","2 (2.7%)","5 (4.0%)","0","5.7 (-0.6, 11.9)","2.7 (-1.0, 6.5)","VALUE",12,0,107,1
"BACK PAIN","2 (3.8%)","0","2 (1.6%)","0","3.8 (-1.4, 8.9)","0.0 (0.0, 0.0)","VALUE",12,1,108,0
"ARTHRALGIA","1 (1.9%)","0","1 (0.8%)","0","1.9 (-1.8, 5.5)","0.0 (0.0, 0.0)","VALUE",12,1,109,0
"FLANK PAIN","1 (1.9%)","0","1 (0.8%)","0","1.9 (-1.8, 5.5)","0.0 (0.0, 0.0)","VALUE",12,1,110,0
"MUSCLE SPASMS","0","1 (1.4%)","1 (0.8%)","0","0.0 (0.0, 0.0)","1.4 (-1.3, 4.0)","VALUE",12,1,111,0
"MUSCULAR WEAKNESS","0","1 (1.4%)","1 (0.8%)","0","0.0 (0.0, 0.0)","1.4 (-1.3, 4.0)","VALUE",12,1,112,0
"Psychiatric disorders","2 (3.8%)","3 (4.1%)","5 (4.0%)","4 (6.8%)","-3.0 (-11.2, 5.2)","-2.7 (-10.5, 5.2)","VALUE",13,0,112,1
"CONFUSIONAL STATE","1 (1.9%)","1 (1.4%)","2 (1.6%)","1 (1.7%)","0.2 (-4.7, 5.1)","-0.3 (-4.6, 3.9)","VALUE",13,1,113,0
"ANXIETY","0","1 (1.4%)","1 (0.8%)","0","0.0 (0.0, 0.0)","1.4 (-1.3, 4.0)","VALUE",13,1,114,0
"INSOMNIA","1 (1.9%)","0","1 (0.8%)","1 (1.7%)","0.2 (-4.7, 5.1)","-1.7 (-5.0, 1.6)","VALUE",13,1,115,0
"LIBIDO DECREASED","1 (1.9%)","0","1 (0.8%)","0","1.9 (-1.8, 5.5)","0.0 (0.0, 0.0)","VALUE",13,1,116,0
"LISTLESS","1 (1.9%)","0","1 (0.8%)","0","1.9 (-1.8, 5.5)","0.0 (0.0, 0.0)","VALUE",13,1,117,0
"RESTLESSNESS","0","1 (1.4%)","1 (0.8%)","0","0.0 (0.0, 0.0)","1.4 (-1.3, 4.0)","VALUE",13,1,118,0
"AGITATION","0","0","0","1 (1.7%)","-1.7 (-5.0, 1.6)","-1.7 (-5.0, 1.6)","VALUE",13,1,119,0
"DELUSION","0","0","0","1 (1.7%)","-1.7 (-5.0, 1.6)","-1.7 (-5.0, 1.6)","VALUE",13,1,120,0
"Renal and urinary disorders","1 (1.9%)","2 (2.7%)","3 (2.4%)","1 (1.7%)","0.2 (-4.7, 5.1)","1.0 (-3.9, 6.0)","VALUE",14,0,120,1
"CALCULUS URETHRAL","1 (1.9%)","0","1 (0.8%)","0","1.9 (-1.8, 5.5)","0.0 (0.0, 0.0)","VALUE",14,1,121,0
"DYSURIA","0","1 (1.4%)","1 (0.8%)","0","0.0 (0.0, 0.0)","1.4 (-1.3, 4.0)","VALUE",14,1,122,0
"INCONTINENCE","0","1 (1.4%)","1 (0.8%)","0","0.0 (0.0, 0.0)","1.4 (-1.3, 4.0)","VALUE",14,1,123,0
"MICTURITION URGENCY","0","0","0","1 (1.7%)","-1.7 (-5.0, 1.6)","-1.7 (-5.0, 1.6)","VALUE",14,1,124,0
"Reproductive system and breast disorders","3 (5.7%)","0","3 (2.4%)","3 (5.1%)","0.6 (-7.8, 8.9)","-5.1 (-10.7, 0.5)","VALUE",15,0,124,1
"ABNORMAL UTERINE BLEEDING","1 (1.9%)","0","1 (0.8%)","0","1.9 (-1.8, 5.5)","0.0 (0.0, 0.0)","VALUE",15,1,125,0
"BENIGN PROSTATIC HYPERPLASIA","1 (1.9%)","0","1 (0.8%)","1 (1.7%)","0.2 (-4.7, 5.1)","-1.7 (-5.0, 1.6)","VALUE",15,1,126,0
"ERECTILE DYSFUNCTION","1 (1.9%)","0","1 (0.8%)","1 (1.7%)","0.2 (-4.7, 5.1)","-1.7 (-5.0, 1.6)","VALUE",15,1,127,0
"PELVIC PAIN","0","0","0","1 (1.7%)","-1.7 (-5.0, 1.6)","-1.7 (-5.0, 1.6)","VALUE",15,1,128,0
"Ear and labyrinth disorders","0","2 (2.7%)","2 (1.6%)","0","0.0 (0.0, 0.0)","2.7 (-1.0, 6.5)","VALUE",16,0,128,1
"CERUMEN IMPACTION","0","1 (1.4%)","1 (0.8%)","0","0.0 (0.0, 0.0)","1.4 (-1.3, 4.0)","VALUE",16,1,129,0
"VERTIGO","0","1 (1.4%)","1 (0.8%)","0","0.0 (0.0, 0.0)","1.4 (-1.3, 4.0)","VALUE",16,1,130,0
"Eye disorders","1 (1.9%)","1 (1.4%)","2 (1.6%)","2 (3.4%)","-1.5 (-7.4, 4.4)","-2.0 (-7.4, 3.3)","VALUE",17,0,130,1
"VISION BLURRED","1 (1.9%)","1 (1.4%)","2 (1.6%)","0","1.9 (-1.8, 5.5)","1.4 (-1.3, 4.0)","VALUE",17,1,131,0
"CONJUNCTIVITIS","0","0","0","1 (1.7%)","-1.7 (-5.0, 1.6)","-1.7 (-5.0, 1.6)","VALUE",17,1,132,0
"EYE PRURITUS","0","0","0","1 (1.7%)","-1.7 (-5.0, 1.6)","-1.7 (-5.0, 1.6)","VALUE",17,1,133,0
"Endocrine disorders","0","1 (1.4%)","1 (0.8%)","0","0.0 (0.0, 0.0)","1.4 (-1.3, 4.0)","VALUE",18,0,133,1
"BLEEDING ANOVULATORY","0","1 (1.4%)","1 (0.8%)","0","0.0 (0.0, 0.0)","1.4 (-1.3, 4.0)","VALUE",18,1,134,0
"Metabolism and nutrition disorders","1 (1.9%)","0","1 (0.8%)","0","1.9 (-1.8, 5.5)","0.0 (0.0, 0.0)","VALUE",19,0,134,1
"INCREASED APPETITE","1 (1.9%)","0","1 (0.8%)","0","1.9 (-1.8, 5.5)","0.0 (0.0, 0.0)","VALUE",19,1,135,0
"Vascular disorders","1 (1.9%)","0","1 (0.8%)","2 (3.4%)","-1.5 (-7.4, 4.4)","-3.4 (-8.0, 1.2)","VALUE",20,0,135,1
"WOUND HAEMORRHAGE","1 (1.9%)","0","1 (0.8%)","0","1.9 (-1.8, 5.5)","0.0 (0.0, 0.0)","VALUE",20,1,136,0
"HYPOTENSION","0","0","0","1 (1.7%)","-1.7 (-5.0, 1.6)","-1.7 (-5.0, 1.6)","VALUE",20,1,137,0
"ORTHOSTATIC HYPOTENSION","0","0","0","1 (1.7%)","-1.7 (-5.0, 1.6)","-1.7 (-5.0, 1.6)","VALUE",20,1,138,0
"Surgical and medical procedures","0","0","0","2 (3.4%)","-3.4 (-8.0, 1.2)","-3.4 (-8.0, 1.2)","VALUE",21,0,138,1
"CATARACT OPERATION","0","0","0","1 (1.7%)","-1.7 (-5.0, 1.6)","-1.7 (-5.0, 1.6)","VALUE",21,1,139,0
"EYE LASER SURGERY","0","0","0","1 (1.7%)","-1.7 (-5.0, 1.6)","-1.7 (-5.0, 1.6)","VALUE",21,1,140,0
